#{"config": {"calib_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "cli_overrides": ["camera", "config", "debug_metrics", "ekf", "ema_alpha", "extrinsics", "fps", "height", "hud", "print_tilt", "rig", "save_poses", "use_weighted_se3", "video", "width"], "config_path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "extrinsics_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "rig_path_resolved": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "runtime": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.25, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15.0, "spike_reset_after": 10}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "Preliminary_report/runs/720p/debug_metrics_dotec_c920_1280x720.csv", "poses_csv": "Preliminary_report/runs/720p/poses_dotec_c920_1280x720.csv"}, "ransac": {"A_ref_px2": 12000.0, "adaptive": false, "base_rot_deg": 5.0, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5.0, "trans_max_m": 0.05}, "video": {"device": "0", "fps": 30.0, "height": 720, "width": 1280}}, "yaml": {"bench": {"print_every": 60}, "fuse": {"axis_len_m": 0.1, "ema_alpha": 0.3, "use_weighted_se3": true}, "health": {"max_tilt_jump_deg": 15}, "hud": {"enabled": true}, "logging": {"debug_metrics_csv": "phase_b/debug_metrics.csv", "poses_csv": "phase_b/poses.csv"}, "ransac": {"A_ref_px2": 12000, "adaptive": false, "base_rot_deg": 5, "base_trans_m": 0.05, "min_inliers": 3, "rot_max_deg": 5, "trans_max_m": 0.05}, "video": {"device": 2, "fps": 30, "height": 1080, "width": 1920}}}, "files": {"camera_calib": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/calib/calib_c920_1280x720.yaml", "sha256": "416ced30fbd86be9fd78c0e9845e0c4d470a9880bebda0eb2a612d21823f5dc3"}, "config": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/config.yaml", "sha256": "9c664548f0c4998345c599764857540af456008cc4bf230d90b575c908eaec28"}, "extrinsics": {"path": "/Users/Andreas/Desktop/ptl24_marker/common/extrinsics/T_WC_c920_1280x720.yaml", "sha256": "d0e4db12a5153c0e7ac3625f5eec478b504b3bfc242bc8f0b4efbd0bfbadb1d7"}, "rig": {"path": "/Users/Andreas/Desktop/ptl24_marker/phase_b/rigs/cyl_dotec.yaml", "sha256": "f0fd590bf211070dbb1b2c6b32f4041175f33703203978255bdee60a8b77b6ef"}}, "git_commit": null, "timestamp": 1766334362.5657961}
t,fps,n_visible,n_inliers,mean_reproj,ransac_score,weight_min,weight_max,tilt_deg,mean_tag_area_px2,mean_view_cos,mean_reproj_px,ransac_trans_eff,ransac_rot_eff,n_unknown_ids,n_mirror_discards,spike_delta_trans_m,spike_delta_rot_deg,spike_trans_thresh_m,spike_rot_thresh_deg,spike_ref_age_frames,spike_ref_frame_idx
1766335727.585393,15.128,7,7,22.522,0.00000,0.041,0.392,14.847,580.4,0.6379,22.522,0.0500,5.000,0,0,,,,,,,19.149,0.126,29.857,0.496,1.355,0.452,0.000,17.589,0.064,69.256
1766335727.654667,15.038,7,7,22.507,0.00000,0.041,0.395,14.835,580.0,0.6379,22.507,0.0500,5.000,0,0,,,,,,,16.314,0.153,32.493,0.462,1.319,0.437,0.000,17.811,0.057,69.195
1766335727.721724,15.200,7,7,22.515,0.00000,0.041,0.393,14.818,580.6,0.6386,22.515,0.0500,5.000,0,0,,,,,,,12.828,0.137,34.056,0.465,1.306,0.458,0.000,17.513,0.056,66.972
1766335727.788643,15.201,7,7,22.524,0.00000,0.041,0.393,14.790,580.7,0.6388,22.524,0.0500,5.000,0,0,,,,,,,11.559,0.286,35.028,0.478,1.317,0.461,0.000,17.499,0.058,66.847
1766335727.909618,7.605,7,7,22.514,0.00000,0.041,0.392,14.779,580.3,0.6386,22.514,0.0500,5.000,0,0,,,,,,,76.136,0.224,24.367,0.508,1.307,0.444,0.000,17.703,0.059,120.904
1766335727.977002,15.085,7,7,22.516,0.00000,0.041,0.392,14.729,580.6,0.6391,22.516,0.0500,5.000,0,0,,,,,,,21.447,0.119,25.694,0.510,1.302,0.439,0.000,17.571,0.063,67.305
1766335728.042758,15.270,7,7,22.492,0.00000,0.041,0.395,14.773,580.0,0.6389,22.492,0.0500,5.000,0,0,,,,,,,19.514,0.126,25.848,0.497,1.325,0.436,0.000,17.686,0.059,65.642
1766335728.111070,14.921,7,7,22.515,0.00000,0.041,0.393,14.750,580.5,0.6388,22.515,0.0500,5.000,0,0,,,,,,,20.814,0.134,27.496,0.460,1.290,0.435,0.000,17.393,0.059,68.236
1766335728.176305,15.247,7,7,22.519,0.00000,0.041,0.392,14.745,580.6,0.6388,22.519,0.0500,5.000,0,0,,,,,,,18.096,0.305,26.536,0.481,1.308,0.450,0.000,17.770,0.060,65.163
1766335728.242235,15.133,7,7,22.524,0.00000,0.041,0.393,14.734,580.7,0.6393,22.524,0.0500,5.000,0,0,,,,,,,18.925,0.148,26.977,0.476,1.293,0.431,0.000,17.380,0.060,65.843
1766335728.307134,15.217,7,7,22.513,0.00000,0.041,0.392,14.746,580.2,0.6390,22.513,0.0500,5.000,0,0,,,,,,,18.728,0.125,26.235,0.473,1.314,0.435,0.000,17.318,0.050,64.828
1766335728.374202,15.134,7,7,22.515,0.00000,0.041,0.394,14.735,580.8,0.6393,22.515,0.0500,5.000,0,0,,,,,,,19.887,0.204,26.909,0.477,1.301,0.448,0.000,17.542,0.059,66.982
1766335728.440152,15.154,7,7,22.537,0.00000,0.041,0.395,14.765,581.1,0.6386,22.537,0.0500,5.000,0,0,,,,,,,18.821,0.138,27.097,0.468,1.301,0.431,0.000,17.409,0.059,65.875
1766335728.507385,15.028,7,7,22.534,0.00000,0.041,0.393,14.813,580.7,0.6387,22.534,0.0500,5.000,0,0,,,,,,,19.418,0.129,27.704,0.465,1.319,0.434,0.000,17.457,0.066,67.160
1766335728.572800,15.087,7,7,22.521,0.00000,0.041,0.393,14.814,580.5,0.6385,22.521,0.0500,5.000,0,0,,,,,,,18.453,0.128,26.808,0.460,1.300,0.434,0.000,17.527,0.054,65.320
1766335728.670941,10.259,7,7,22.503,0.00000,0.041,0.393,14.835,580.4,0.6383,22.503,0.0500,5.000,0,0,,,,,,,50.503,0.153,27.191,0.475,1.300,0.432,0.000,17.775,0.061,98.043
1766335728.736588,15.163,7,7,22.519,0.00000,0.041,0.394,14.841,580.4,0.6383,22.519,0.0500,5.000,0,0,,,,,,,18.308,0.142,27.113,0.467,1.300,0.432,0.000,17.583,0.058,65.549
1766335728.802741,15.157,7,7,22.502,0.00000,0.041,0.393,14.822,580.0,0.6385,22.502,0.0500,5.000,0,0,,,,,,,18.657,0.151,27.192,0.475,1.295,0.435,0.000,17.649,0.061,66.073
1766335728.870449,15.137,7,7,22.513,0.00000,0.041,0.394,14.816,580.4,0.6391,22.513,0.0500,5.000,0,0,,,,,,,18.573,0.284,28.785,0.494,1.301,0.439,0.000,17.528,0.060,67.627
1766335728.934622,15.112,7,7,22.514,0.00000,0.041,0.393,14.820,580.3,0.6389,22.514,0.0500,5.000,0,0,,,,,,,17.034,0.151,27.060,0.493,1.300,0.432,0.000,17.408,0.059,64.095
1766335729.002644,15.134,7,7,22.509,0.00000,0.041,0.393,14.821,580.5,0.6389,22.509,0.0500,5.000,0,0,,,,,,,18.945,0.146,28.898,0.469,1.324,0.436,0.000,17.513,0.059,67.950
1766335729.068144,15.132,7,7,22.516,0.00000,0.041,0.393,14.821,580.3,0.6384,22.516,0.0500,5.000,0,0,,,,,,,17.011,0.131,28.401,0.468,1.306,0.436,0.000,17.468,0.058,65.430
1766335729.133917,15.178,7,7,22.521,0.00000,0.041,0.393,14.820,580.3,0.6384,22.521,0.0500,5.000,0,0,,,,,,,17.397,0.147,28.102,0.463,1.302,0.434,0.000,17.615,0.060,65.692
1766335729.200643,15.082,7,7,22.504,0.00000,0.041,0.395,14.790,579.9,0.6383,22.504,0.0500,5.000,0,0,,,,,,,17.905,0.142,28.756,0.475,1.300,0.434,0.000,17.410,0.058,66.629
1766335729.265359,15.100,7,7,22.523,0.00000,0.041,0.394,14.771,580.4,0.6387,22.523,0.0500,5.000,0,0,,,,,,,17.425,0.152,27.055,0.464,1.300,0.434,0.000,17.600,0.060,64.645
1766335729.332321,15.206,7,7,22.509,0.00000,0.041,0.393,14.781,580.3,0.6383,22.509,0.0500,5.000,0,0,,,,,,,18.463,0.135,28.288,0.492,1.305,0.440,0.000,17.533,0.064,66.884
1766335729.398709,15.145,7,7,22.517,0.00000,0.041,0.393,14.798,580.4,0.6390,22.517,0.0500,5.000,0,0,,,,,,,17.526,0.133,28.756,0.467,1.300,0.439,0.000,17.478,0.056,66.306
1766335729.464265,15.122,7,7,22.518,0.00000,0.041,0.394,14.773,580.6,0.6384,22.518,0.0500,5.000,0,0,,,,,,,17.274,0.120,28.197,0.488,1.308,0.443,0.000,17.426,0.062,65.483
1766335729.529451,15.210,7,7,22.513,0.00000,0.041,0.393,14.764,580.6,0.6387,22.513,0.0500,5.000,0,0,,,,,,,17.455,0.154,27.428,0.493,1.306,0.439,0.000,17.605,0.064,65.103
1766335729.595854,15.189,7,7,22.504,0.00000,0.041,0.394,14.772,580.2,0.6381,22.504,0.0500,5.000,0,0,,,,,,,18.109,0.280,27.991,0.463,1.297,0.432,0.000,17.530,0.061,66.322
1766335729.664041,14.948,7,7,22.517,0.00000,0.041,0.393,14.798,580.4,0.6388,22.517,0.0500,5.000,0,0,,,,,,,18.604,0.180,29.069,0.489,1.299,0.469,0.000,17.774,0.066,68.107
1766335729.734402,14.856,7,7,22.523,0.00000,0.041,0.393,14.808,580.7,0.6390,22.523,0.0500,5.000,0,0,,,,,,,17.733,0.156,32.415,0.476,1.310,0.435,0.000,17.554,0.057,70.281
1766335729.799495,15.547,7,7,22.522,0.00000,0.041,0.392,14.815,580.7,0.6392,22.522,0.0500,5.000,0,0,,,,,,,11.701,0.306,32.802,0.493,1.307,0.444,0.000,17.738,0.062,65.013
1766335729.867982,15.169,7,7,22.497,0.00000,0.041,0.391,14.803,580.2,0.6389,22.497,0.0500,5.000,0,0,,,,,,,12.519,0.503,35.388,0.481,1.321,0.453,0.000,17.527,0.053,68.404
1766335729.988293,7.633,7,7,22.523,0.00000,0.041,0.393,14.790,580.4,0.6391,22.523,0.0500,5.000,0,0,,,,,,,75.061,0.235,25.001,0.466,1.314,0.447,0.000,17.500,0.058,120.243
1766335730.054954,14.893,7,7,22.482,0.00000,0.041,0.395,14.767,580.2,0.6390,22.482,0.0500,5.000,0,0,,,,,,,21.885,0.242,24.441,0.456,1.336,0.430,0.000,17.577,0.061,66.581
1766335730.122311,15.250,7,7,22.533,0.00000,0.041,0.394,14.768,580.6,0.6388,22.533,0.0500,5.000,0,0,,,,,,,20.793,0.145,26.350,0.464,1.313,0.427,0.000,17.549,0.057,67.271
1766335730.189222,14.940,7,7,22.521,0.00000,0.041,0.393,14.747,580.4,0.6387,22.521,0.0500,5.000,0,0,,,,,,,20.376,0.129,26.246,0.481,1.303,0.433,0.000,17.649,0.059,66.831
1766335730.256642,15.244,7,7,22.529,0.00000,0.042,0.392,14.755,580.5,0.6385,22.529,0.0500,5.000,0,0,,,,,,,19.067,0.148,28.106,0.472,1.304,0.474,0.000,17.554,0.063,67.342
1766335730.321630,15.222,7,7,22.530,0.00000,0.041,0.392,14.722,580.8,0.6392,22.530,0.0500,5.000,0,0,,,,,,,17.347,0.293,27.194,0.471,1.312,0.443,0.000,17.632,0.063,64.916
1766335730.387121,15.167,7,7,22.527,0.00000,0.041,0.394,14.747,580.7,0.6388,22.527,0.0500,5.000,0,0,,,,,,,18.277,0.122,27.056,0.481,1.307,0.443,0.000,17.506,0.060,65.406
1766335730.453098,15.137,7,7,22.528,0.00000,0.041,0.393,14.745,580.6,0.6390,22.528,0.0500,5.000,0,0,,,,,,,18.860,0.150,26.934,0.459,1.299,0.433,0.000,17.558,0.058,65.904
1766335730.518227,15.228,7,7,22.513,0.00000,0.041,0.393,14.721,580.5,0.6385,22.513,0.0500,5.000,0,0,,,,,,,18.542,0.143,26.484,0.481,1.317,0.431,0.000,17.404,0.060,65.047
1766335730.586924,15.037,7,7,22.516,0.00000,0.041,0.393,14.747,580.4,0.6386,22.516,0.0500,5.000,0,0,,,,,,,19.915,0.126,28.699,0.482,1.330,0.434,0.000,17.398,0.061,68.608
1766335730.652620,15.042,7,7,22.533,0.00000,0.041,0.394,14.817,580.8,0.6389,22.533,0.0500,5.000,0,0,,,,,,,17.710,0.130,27.879,0.467,1.303,0.437,0.000,17.489,0.057,65.626
1766335730.718713,15.197,7,7,22.522,0.00000,0.041,0.392,14.841,580.6,0.6390,22.522,0.0500,5.000,0,0,,,,,,,17.823,0.138,28.090,0.486,1.321,0.432,0.000,17.525,0.057,66.030
1766335730.785021,15.098,7,7,22.521,0.00000,0.041,0.394,14.813,580.6,0.6388,22.521,0.0500,5.000,0,0,,,,,,,17.952,0.131,28.133,0.502,1.298,0.437,0.000,17.559,0.060,66.232
1766335730.850107,15.199,7,7,22.525,0.00000,0.041,0.392,14.797,580.5,0.6386,22.525,0.0500,5.000,0,0,,,,,,,17.437,0.156,27.526,0.461,1.303,0.444,0.000,17.471,0.063,65.012
1766335730.916824,15.128,7,7,22.514,0.00000,0.041,0.394,14.850,580.4,0.6386,22.514,0.0500,5.000,0,0,,,,,,,18.460,0.319,27.877,0.497,1.309,0.436,0.000,17.521,0.060,66.641
1766335730.982185,15.162,7,7,22.513,0.00000,0.041,0.394,14.880,580.3,0.6390,22.513,0.0500,5.000,0,0,,,,,,,17.691,0.133,27.695,0.466,1.310,0.433,0.000,17.332,0.063,65.288
1766335731.048835,15.180,7,7,22.527,0.00000,0.041,0.393,14.883,580.4,0.6383,22.527,0.0500,5.000,0,0,,,,,,,18.203,0.190,28.136,0.482,1.299,0.435,0.000,17.611,0.063,66.575
1766335731.117429,14.859,7,7,22.515,0.00000,0.041,0.393,14.882,580.2,0.6386,22.515,0.0500,5.000,0,0,,,,,,,18.841,0.179,29.452,0.495,1.340,0.446,0.000,17.527,0.063,68.508
1766335731.181847,15.508,7,7,22.508,0.00000,0.041,0.395,14.884,580.2,0.6387,22.508,0.0500,5.000,0,0,,,,,,,14.750,0.129,29.441,0.507,1.345,0.453,0.000,17.495,0.062,64.350
1766335731.247189,15.082,7,7,22.513,0.00000,0.041,0.393,14.825,580.8,0.6395,22.513,0.0500,5.000,0,0,,,,,,,16.601,0.141,28.538,0.501,1.328,0.447,0.000,17.447,0.062,65.240
1766335731.312312,15.169,7,7,22.516,0.00000,0.040,0.395,14.777,580.3,0.6384,22.516,0.0500,5.000,0,0,,,,,,,17.206,0.134,27.844,0.475,1.295,0.440,0.000,17.433,0.059,65.044
1766335731.381572,14.946,7,7,22.538,0.00000,0.040,0.394,14.825,581.0,0.6386,22.538,0.0500,5.000,0,0,,,,,,,18.996,0.137,29.729,0.506,1.332,0.454,0.000,17.800,0.062,69.186
1766335731.447793,15.096,7,7,22.523,0.00000,0.041,0.396,14.851,580.4,0.6386,22.523,0.0500,5.000,0,0,,,,,,,15.959,0.253,29.780,0.474,1.305,0.435,0.000,17.700,0.063,66.125
1766335731.515565,15.560,7,7,22.509,0.00000,0.041,0.393,14.811,580.5,0.6393,22.509,0.0500,5.000,0,0,,,,,,,14.007,0.275,33.618,0.523,1.338,0.468,0.000,17.229,0.062,67.678
1766335731.607336,10.157,7,7,22.516,0.00000,0.041,0.392,14.819,580.5,0.6391,22.516,0.0500,5.000,0,0,,,,,,,44.710,0.200,26.908,0.468,1.305,0.435,0.000,17.460,0.057,91.694
1766335731.676472,15.221,7,7,22.521,0.00000,0.041,0.394,14.796,580.8,0.6387,22.521,0.0500,5.000,0,0,,,,,,,18.543,0.169,30.261,0.461,1.298,0.439,0.000,17.558,0.080,68.964
1766335731.744984,15.149,7,7,22.538,0.00000,0.041,0.392,14.775,581.0,0.6388,22.538,0.0500,5.000,0,0,,,,,,,15.501,0.157,33.024,0.462,1.302,0.438,0.000,17.323,0.062,68.424
1766335731.815574,14.879,7,7,22.500,0.00000,0.041,0.392,14.740,580.4,0.6399,22.500,0.0500,5.000,0,0,,,,,,,14.216,0.359,35.950,0.518,1.309,0.439,0.000,17.510,0.059,70.517
1766335731.881337,15.284,7,7,22.535,0.00000,0.040,0.393,14.770,580.9,0.6388,22.535,0.0500,5.000,0,0,,,,,,,9.054,0.139,36.584,0.459,1.321,0.431,0.000,17.496,0.061,65.692
1766335731.948475,15.157,7,7,22.508,0.00000,0.041,0.393,14.758,580.4,0.6391,22.508,0.0500,5.000,0,0,,,,,,,9.268,0.136,37.680,0.501,1.313,0.434,0.000,17.526,0.058,67.068
1766335732.069614,7.621,7,7,22.515,0.00000,0.041,0.394,14.793,580.6,0.6392,22.515,0.0500,5.000,0,0,,,,,,,73.327,0.162,27.599,0.515,1.316,0.440,0.000,17.483,0.059,121.056
1766335732.134334,15.067,7,7,22.520,0.00000,0.040,0.394,14.800,580.6,0.6382,22.520,0.0500,5.000,0,0,,,,,,,18.564,0.167,26.013,0.482,1.301,0.435,0.000,17.466,0.061,64.640
1766335732.202646,15.184,7,7,22.530,0.00000,0.041,0.394,14.815,580.7,0.6387,22.530,0.0500,5.000,0,0,,,,,,,19.702,0.145,28.235,0.484,1.304,0.432,0.000,17.716,0.059,68.232
1766335732.268896,15.156,7,7,22.503,0.00000,0.041,0.392,14.835,580.2,0.6387,22.503,0.0500,5.000,0,0,,,,,,,17.380,0.157,28.619,0.497,1.304,0.440,0.000,17.547,0.066,66.177
1766335732.334024,15.056,7,7,22.514,0.00000,0.041,0.396,14.836,580.3,0.6386,22.514,0.0500,5.000,0,0,,,,,,,17.537,0.153,27.356,0.499,1.308,0.441,0.000,17.530,0.057,65.044
1766335732.398068,15.341,7,7,22.532,0.00000,0.041,0.393,14.819,580.8,0.6388,22.532,0.0500,5.000,0,0,,,,,,,17.600,0.140,26.362,0.478,1.312,0.436,0.000,17.419,0.060,63.963
1766335732.466386,14.855,7,7,22.517,0.00000,0.041,0.393,14.778,580.4,0.6387,22.517,0.0500,5.000,0,0,,,,,,,20.865,0.125,27.066,0.492,1.336,0.436,0.000,17.695,0.060,68.228
1766335732.532290,15.130,7,7,22.536,0.00000,0.040,0.392,14.800,581.0,0.6392,22.536,0.0500,5.000,0,0,,,,,,,18.625,0.132,27.146,0.463,1.294,0.435,0.000,17.486,0.060,65.799
1766335732.597901,15.177,7,7,22.512,0.00000,0.041,0.393,14.790,580.5,0.6393,22.512,0.0500,5.000,0,0,,,,,,,18.621,0.127,26.828,0.475,1.296,0.437,0.000,17.506,0.063,65.516
1766335732.664665,15.146,7,7,22.492,0.00000,0.041,0.391,14.770,579.9,0.6395,22.492,0.0500,5.000,0,0,,,,,,,19.049,0.125,27.468,0.496,1.333,0.435,0.000,17.548,0.062,66.675
1766335732.730705,14.992,7,7,22.527,0.00000,0.041,0.393,14.823,580.9,0.6384,22.527,0.0500,5.000,0,0,,,,,,,18.992,0.146,26.997,0.461,1.282,0.466,0.000,17.402,0.060,65.964
1766335732.797142,15.199,7,7,22.532,0.00000,0.041,0.395,14.852,581.0,0.6380,22.532,0.0500,5.000,0,0,,,,,,,18.747,0.174,27.536,0.461,1.301,0.430,0.000,17.472,0.069,66.356
1766335732.862964,15.223,7,7,22.511,0.00000,0.040,0.396,14.859,580.3,0.6382,22.511,0.0500,5.000,0,0,,,,,,,17.993,0.313,27.357,0.466,1.312,0.431,0.000,17.641,0.063,65.733
1766335732.929247,15.167,7,7,22.518,0.00000,0.041,0.394,14.876,580.7,0.6387,22.518,0.0500,5.000,0,0,,,,,,,18.102,0.143,27.935,0.470,1.304,0.432,0.000,17.561,0.067,66.183
1766335732.997515,15.137,7,7,22.519,0.00000,0.041,0.392,14.853,580.7,0.6388,22.519,0.0500,5.000,0,0,,,,,,,17.876,0.149,30.094,0.530,1.319,0.441,0.000,17.534,0.065,68.167
1766335733.062735,14.721,7,7,22.525,0.00000,0.041,0.396,14.852,580.4,0.6378,22.525,0.0500,5.000,0,0,,,,,,,17.543,0.170,27.459,0.493,1.335,0.439,0.000,17.471,0.060,65.126
1766335733.129061,15.723,7,7,22.521,0.00000,0.041,0.394,14.854,580.6,0.6394,22.521,0.0500,5.000,0,0,,,,,,,15.902,0.433,29.910,0.492,1.302,0.440,0.000,17.514,0.058,66.209
1766335733.197409,14.896,7,7,22.534,0.00000,0.041,0.393,14.844,580.7,0.6389,22.534,0.0500,5.000,0,0,,,,,,,16.736,0.162,31.045,0.527,1.314,0.449,0.000,17.800,0.061,68.261
1766335733.261271,15.099,7,7,22.528,0.00000,0.041,0.393,14.857,580.7,0.6385,22.528,0.0500,5.000,0,0,,,,,,,14.602,0.281,28.978,0.463,1.312,0.460,0.000,17.434,0.066,63.758
1766335733.328622,14.860,7,7,22.522,0.00000,0.041,0.393,14.842,580.6,0.6388,22.522,0.0500,5.000,0,0,,,,,,,18.065,0.277,29.051,0.484,1.301,0.462,0.000,17.426,0.058,67.277
1766335733.391909,15.554,7,7,22.492,0.00000,0.041,0.395,14.802,579.8,0.6383,22.492,0.0500,5.000,0,0,,,,,,,14.998,0.168,28.034,0.482,1.324,0.437,0.000,17.542,0.061,63.203
1766335733.456485,15.246,7,7,22.525,0.00000,0.040,0.395,14.804,580.6,0.6383,22.525,0.0500,5.000,0,0,,,,,,,17.310,0.137,26.961,0.486,1.313,0.447,0.000,17.612,0.062,64.488
1766335733.524612,15.135,7,7,22.525,0.00000,0.041,0.393,14.808,580.3,0.6391,22.525,0.0500,5.000,0,0,,,,,,,18.802,0.172,29.115,0.478,1.320,0.451,0.000,17.494,0.057,68.044
1766335733.591091,15.005,7,7,22.502,0.00000,0.040,0.396,14.817,579.9,0.6385,22.502,0.0500,5.000,0,0,,,,,,,17.329,0.190,28.739,0.500,1.305,0.443,0.000,17.677,0.065,66.407
1766335733.655246,15.206,7,7,22.510,0.00000,0.041,0.392,14.808,580.6,0.6397,22.510,0.0500,5.000,0,0,,,,,,,16.611,0.122,27.327,0.469,1.315,0.442,0.000,17.544,0.068,64.079
1766335733.720198,15.180,7,7,22.527,0.00000,0.040,0.393,14.792,580.6,0.6391,22.527,0.0500,5.000,0,0,,,,,,,18.337,0.121,26.414,0.456,1.294,0.441,0.000,17.608,0.060,64.881
1766335733.789845,15.145,7,7,22.511,0.00000,0.040,0.393,14.733,580.4,0.6392,22.511,0.0500,5.000,0,0,,,,,,,19.406,0.178,30.045,0.454,1.301,0.435,0.000,17.545,0.060,69.571
1766335733.857919,15.176,7,7,22.527,0.00000,0.041,0.394,14.780,580.8,0.6384,22.527,0.0500,5.000,0,0,,,,,,,15.660,0.128,32.232,0.496,1.309,0.443,0.000,17.518,0.060,68.001
1766335733.925632,15.089,7,7,22.519,0.00000,0.041,0.394,14.773,580.6,0.6389,22.519,0.0500,5.000,0,0,,,,,,,13.851,0.149,33.678,0.467,1.318,0.430,0.000,17.535,0.058,67.635
1766335733.992939,15.126,7,7,22.511,0.00000,0.040,0.392,14.781,580.6,0.6384,22.511,0.0500,5.000,0,0,,,,,,,12.262,0.126,34.637,0.512,1.299,0.453,0.000,17.739,0.061,67.242
1766335734.147302,6.099,7,7,22.514,0.00000,0.041,0.394,14.818,580.4,0.6386,22.514,0.0500,5.000,0,0,,,,,,,108.918,0.173,25.310,0.487,1.311,0.434,0.000,17.438,0.063,154.291
1766335734.216361,15.402,7,7,22.520,0.00000,0.041,0.397,14.849,580.2,0.6382,22.520,0.0500,5.000,0,0,,,,,,,19.458,0.251,28.493,0.548,1.492,0.502,0.000,17.982,0.065,68.964
1766335734.279311,14.905,7,7,22.510,0.00000,0.041,0.394,14.848,580.4,0.6387,22.510,0.0500,5.000,0,0,,,,,,,17.516,0.161,25.297,0.481,1.314,0.429,0.000,17.471,0.055,62.875
1766335734.346283,15.008,7,7,22.520,0.00000,0.041,0.392,14.837,580.5,0.6385,22.520,0.0500,5.000,0,0,,,,,,,21.180,0.161,25.624,0.468,1.306,0.431,0.000,17.503,0.056,66.879
1766335734.412771,15.332,7,7,22.522,0.00000,0.041,0.393,14.835,580.3,0.6385,22.522,0.0500,5.000,0,0,,,,,,,19.437,0.293,26.553,0.496,1.323,0.437,0.000,17.639,0.071,66.403
1766335734.478539,15.334,7,7,22.513,0.00000,0.041,0.395,14.865,580.2,0.6384,22.513,0.0500,5.000,0,0,,,,,,,18.179,0.125,27.563,0.457,1.289,0.430,0.000,17.457,0.052,65.698
1766335734.544962,15.026,7,7,22.518,0.00000,0.041,0.394,14.901,580.7,0.6389,22.518,0.0500,5.000,0,0,,,,,,,18.956,0.240,27.070,0.492,1.322,0.448,0.000,17.609,0.052,66.347
1766335734.611791,14.944,7,7,22.516,0.00000,0.041,0.393,14.856,580.3,0.6392,22.516,0.0500,5.000,0,0,,,,,,,19.443,0.264,27.019,0.505,1.316,0.453,0.000,17.520,0.059,66.749
1766335734.676837,15.520,7,7,22.548,0.00000,0.041,0.395,14.835,581.0,0.6389,22.548,0.0500,5.000,0,0,,,,,,,17.059,0.277,27.499,0.484,1.299,0.437,0.000,17.705,0.050,64.972
1766335734.742992,14.972,7,7,22.519,0.00000,0.041,0.395,14.854,580.3,0.6381,22.519,0.0500,5.000,0,0,,,,,,,18.779,0.325,26.808,0.475,1.309,0.435,0.000,17.710,0.053,66.052
1766335734.809826,15.187,7,7,22.520,0.00000,0.042,0.393,14.841,580.7,0.6388,22.520,0.0500,5.000,0,0,,,,,,,18.462,0.131,27.978,0.479,1.309,0.436,0.000,17.684,0.077,66.725
1766335734.876368,15.093,7,7,22.553,0.00000,0.040,0.393,14.817,580.9,0.6390,22.553,0.0500,5.000,0,0,,,,,,,17.892,0.209,28.334,0.472,1.305,0.434,0.000,17.497,0.073,66.434
1766335734.942156,15.116,7,7,22.513,0.00000,0.041,0.395,14.825,580.1,0.6382,22.513,0.0500,5.000,0,0,,,,,,,17.531,0.147,28.002,0.488,1.296,0.436,0.000,17.602,0.055,65.714
1766335735.007043,15.234,7,7,22.518,0.00000,0.041,0.394,14.855,580.8,0.6389,22.518,0.0500,5.000,0,0,,,,,,,17.386,0.130,27.317,0.458,1.295,0.431,0.000,17.595,0.051,64.813
1766335735.076531,15.107,7,7,22.505,0.00000,0.040,0.394,14.832,580.2,0.6390,22.505,0.0500,5.000,0,0,,,,,,,18.694,0.149,30.463,0.485,1.326,0.442,0.000,17.538,0.086,69.411
1766335735.140819,15.112,7,7,22.505,0.00000,0.041,0.394,14.824,580.0,0.6382,22.505,0.0500,5.000,0,0,,,,,,,15.370,0.117,28.858,0.478,1.302,0.438,0.000,17.436,0.052,64.203
1766335735.205908,15.161,7,7,22.517,0.00000,0.041,0.394,14.851,580.7,0.6386,22.517,0.0500,5.000,0,0,,,,,,,17.045,0.125,28.434,0.489,1.311,0.444,0.000,16.938,0.062,65.009
1766335735.273977,15.350,7,7,22.517,0.00000,0.041,0.393,14.831,580.8,0.6390,22.517,0.0500,5.000,0,0,,,,,,,17.101,0.151,30.665,0.510,1.317,0.453,0.000,17.579,0.047,67.985
1766335735.340804,14.851,7,7,22.522,0.00000,0.041,0.394,14.838,580.7,0.6393,22.522,0.0500,5.000,0,0,,,,,,,16.343,0.310,30.093,0.502,1.330,0.464,0.000,17.459,0.056,66.717
1766335735.405866,15.207,7,7,22.526,0.00000,0.041,0.394,14.848,580.6,0.6384,22.526,0.0500,5.000,0,0,,,,,,,15.268,0.136,29.515,0.536,1.327,0.445,0.000,17.497,0.055,64.944
